fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221018 175614	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1956	TRUE	388699	0.00597827486244839	0.552316554633179	2215	565	8455	27330000	96
20221018 175722	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	263	TRUE	388699	0.0614939116534182	0.537964392581499	7426	49	9267	26750000	97
20221018 180246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1596	TRUE	388699	0.00509821477736568	0.844077239189706	6110	139	7307	26350000	98
20221018 180408	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	273	TRUE	388699	0.0533760297443983	0.553582180870024	2380	776	8955	27370000	99
20221018 181204	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2388	TRUE	388699	0.00520652859053134	0.231163681049272	4647	973	7714	26660000	100
20221018 181331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	224	TRUE	388699	0.0522648824269721	0.362607520272996	2102	431	8846	27670000	101
20221018 181420	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	178	TRUE	388699	0.0545781901423102	0.202372538560848	2180	632	8757	26890000	102
20221018 181527	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	168	TRUE	388699	0.0406557783803015	0.462256756383833	2046	300	8971	27420000	103
20221018 181602	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	388699	0.122557669560053	0.393997141062558	2130	416	8844	26480000	104
20221018 181644	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	105	TRUE	388699	0.0496768765647281	0.625363472980441	2054	426	8517	27610000	105
20221018 181726	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	388699	0.0538913133024445	0.687593912908308	1438	109	9393	27060000	106
20221018 181810	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	388699	0.0490124331696941	0.447441552250261	2261	474	8585	27150000	107
20221018 181853	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	100	TRUE	388699	0.051352834768163	0.631325321603527	2071	806	8846	26870000	108
20221018 181951	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	164	TRUE	388699	0.046272449481516	0.367882018081998	1851	141	8325	27030000	109
