Feature	Gain	Cover	Frequency
rank_matm_other	0.0011064682190896	0.00216806069652021	0.00166455294863665
rank_Visa_msaldodolares_pos	0.00098061955822305	0.0033823921794053	0.00267517438173748
rank_Master_mconsumototal_pos	0.000914474210084808	0.000894145852877671	0.00162492073557387
rank_mttarjeta_master_debitos_automaticos	0.00084429475967694	0.00337276065439707	0.00132767913760304
rank_Master_msaldototal_neg	0.000831939378943405	0.00604423312461166	0.00114933417882055
minversion2	0.000826790964607568	0.00922176556463013	0.000812460367786937
rank_mcuenta_corriente_pos	0.000773151288944965	0.0028880376991561	0.00126823081800888
rank_mcheques_depositados	0.000761972408474249	0.00467057867563157	0.000792644261255549
ctarjeta_visa	0.00074312878633179	0.00187997734532382	0.00136731135066582
mcaja_ahorro_adicional	0.000730171148860376	0.00474218303779153	0.00103043753963221
campo6	0.000717012328204485	0.0016226858470638	0.0012285986049461
rank_mtarjeta_visa_descuentos	0.000633221730616198	0.00281067629747932	0.000753012048192771
cseguro_accidentes_personales	0.000615207019050271	0.00081823580570093	0.000951173113506658
rank_Visa_mpagosdolares	0.000597291820885179	0.00141703101782042	0.00190234622701332
active_quarter	0.000565989516958911	0.00065774123894431	0.000653931515535828
rank_Master_mpagado	0.000548871158389284	0.000560191285830738	0.000713379835129994
rank_Visa_msaldopesos_neg	0.000531798827998285	0.00474301388565749	0.000673747622067216
rank_Master_msaldopesos_neg	0.000509767873694167	0.00512679198030218	0.000812460367786937
cseguro_vivienda	0.000500250444385983	0.000681596038052942	0.000673747622067216
rank_Visa_msaldototal_neg	0.000482655966711345	0.0036676380273835	0.000554850982878884
mprestamos_prendarios	0.00047465508629421	0.00815678687344845	0.000693563728598605
ccajas_depositos	0.000453182686277459	0.00230192395990725	0.000475586556753329
ccajas_extracciones	0.000432590189523178	0.00714956788454373	0.000693563728598605
rank_mcomisiones_otras_neg	0.000423628274256023	0.00341760119821135	0.000673747622067216
rank_mcomisiones_neg	0.000410182406402802	0.00298928965795093	0.000634115409004439
rank_Visa_Finiciomora	0.000396895872074056	0.00491922304584861	0.000574667089410273
ccajas_otras	0.000373013612729557	0.00273042060045173	0.000435954343690552
rank_Master_mconsumosdolares	0.000357402106919116	0.000142806972567	0.000634115409004439
rank_ccheques_depositados	0.000348234245381328	0.0017609746899698	0.000356689917564997
rank_mpasivos_margen_neg	0.000346740975092054	0.00412739558181145	0.000713379835129994
tcuentas	0.000314005799588722	0.00217945908787632	0.000416138237159163
campo4	0.000309823583062438	0.00135906097431157	0.00061429930247305
mforex_sell	0.000301890607090647	0.00215747422231919	0.000416138237159163
rank_Master_mpagosdolares	0.000286126484055135	0.000190737429077748	0.000574667089410273
cseguro_vida	0.000269940873839967	0.00205928483186068	0.000515218769816107
rank_mcajeros_propios_descuentos	0.000242982105640716	0.00255191451400838	0.000970989220038047
campo2	0.000218336831314802	0.000374466288308925	0.000257609384908053
ccajeros_propios_descuentos	0.000212916014656678	0.00132290752337433	0.000653931515535828
Visa_delinquency	0.00021091556772613	0.00108031677381109	0.00103043753963221
minversion1_pesos	0.000210516304479993	0.00305489929500203	0.000257609384908053
mcheques_emitidos	0.000205375928690745	0.0015899756820926	0.000237793278376665
rank_mcomisiones_mantenimiento_neg	0.000201053525355435	0.00225219718927617	0.000277425491439442
ccheques_emitidos	0.000190544859171457	0.00131203077827331	0.000198161065313887
Visa_madelantopesos	0.000177951452739186	0.000520987887031101	0.000792644261255549
ctarjeta_master_debitos_automaticos	0.000175866671080028	0.000370415116182726	0.000297241597970831
mforex_buy	0.0001532666773912	0.000995633393852222	0.000178344958782498
rank_Visa_mconsumototal_neg	0.00014074680374107	0.00393265535909084	0.00045577045022194
cplazo_fijo	0.000140438671020411	0.00132982774990351	0.000257609384908053
ctarjeta_visa_descuentos	0.000127067321177638	0.00135773582455066	0.000217977171845276
Visa_cadelantosefectivo	0.000109859149123074	0.000456962119456138	0.000237793278376665
cforex	0.000108232222921226	0.000629820543823246	0.000217977171845276
cinversion1	0.000105025663354006	0.00206003995688316	0.000198161065313887
rank_Visa_mpagospesos_pos	8.22100227150548e-05	0.000112772348065443	0.000178344958782498
Master_delinquency	7.94994775799645e-05	0.000875013214424967	0.000574667089410273
rank_Master_Finiciomora_pos	7.68940132939519e-05	0.00177315765412086	0.000178344958782498
cforex_buy	7.46565356265128e-05	0.00118336294331394	0.000138712745719721
cseguro_auto	6.89685355438652e-05	0.000596914761506393	9.90805326569436e-05
rank_Master_msaldodolares_pos	6.56265558167381e-05	0.000373862608973401	0.000336873811033608
Visa_madelantodolares	6.38884315783688e-05	0.000161426378413893	0.000336873811033608
cprestamos_hipotecarios	5.81465660483191e-05	0.00327825644232126	0.000198161065313887
Master_madelantopesos	3.83089437763691e-05	6.3594568049588e-05	0.000257609384908053
mtarjeta_master_descuentos	3.78843581639787e-05	0.000553670707642151	9.90805326569436e-05
rank_Master_msaldodolares_neg	3.72075247552206e-05	9.87657254338957e-05	5.94483195941661e-05
cprestamos_prendarios	3.45810991399116e-05	0.000738329275118282	7.92644261255549e-05
rank_Master_Finiciomora_neg	2.72197554777357e-05	0.00071516229183793	7.92644261255549e-05
Master_madelantodolares	1.89736944124869e-05	2.45236842260418e-05	9.90805326569436e-05
mprestamos_hipotecarios	1.55949127702111e-05	0.00171322933374312	9.90805326569436e-05
ctarjeta_master_descuentos	1.21423969129418e-05	7.5260092770201e-06	1.98161065313887e-05
cforex_sell	1.21266717157531e-05	0.000161533652442156	5.94483195941661e-05
cinversion2	1.14354749258137e-05	4.60899707317117e-05	3.96322130627774e-05
rank_Visa_msaldodolares_neg	4.77844727395612e-06	0.000153629028947735	1.98161065313887e-05
rank_Visa_Fvencimiento_pos	1.18773012543266e-08	1.2103034482944e-05	3.96322130627774e-05
rank_Master_Fvencimiento_pos	4.81944646752019e-13	9.83345259085215e-06	1.98161065313887e-05
