fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221017 232621	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	235	TRUE	388699	0.0322818678830517	0.894003292554989	6320	580	9991	26020000	20
20221017 232645	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	388699	0.103519313884998	0.200803465909052	5777	329	9539	25890000	21
20221017 232719	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	169	TRUE	388699	0.170420823046559	0.607210740484294	7998	992	9675	26090000	22
20221017 232935	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1131	TRUE	388699	0.0300478827843754	0.2003300971576	8000	1012	8905	26590000	23
20221017 233021	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	234	TRUE	388699	0.0653599303970838	0.966538752852963	4540	90	9886	27030000	24
20221017 233054	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	207	TRUE	388699	0.0700331147159807	0.999958019504414	4628	804	9702	26520000	25
20221017 233714	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	3229	TRUE	388699	0.00500878777159687	0.821705027940654	4586	17	10114	26740000	26
20221017 233754	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	219	TRUE	388699	0.0857746440698123	0.200181290685457	8000	512	9778	26450000	27
20221017 233824	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	214	TRUE	388699	0.0950144922600781	0.999589917647328	4790	17	10443	26640000	28
20221017 233919	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	312	TRUE	388699	0.0613816083656926	0.858757433767507	4506	240	9377	27090000	29
20221017 233936	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	63	TRUE	388699	0.115395816273255	0.200964370863318	7987	930	7958	25690000	30
20221017 234007	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	211	TRUE	388699	0.0865608665176855	0.80277860198517	4667	16	9530	26700000	31
20221017 234054	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	352	TRUE	388699	0.0673788816917774	0.200661893467562	7832	889	10474	26100000	32
20221017 234219	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	592	TRUE	388699	0.028385027444507	0.999984539162364	3437	200	9301	26680000	33
20221017 234250	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	154	TRUE	388699	0.0619793197871455	0.99854689475658	4843	191	9020	26120000	34
20221017 234345	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	403	TRUE	388699	0.060803137232973	0.85555043936852	3742	294	9890	26540000	35
20221017 234425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	287	TRUE	388699	0.0887193216351021	0.215059711791567	7305	906	9288	26870000	36
20221017 234951	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2419	TRUE	388699	0.00536972568959359	0.676808206030715	4497	538	9295	26610000	37
20221017 235033	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	187	TRUE	388699	0.157422760005195	0.337305948507628	7952	911	9282	27200000	38
20221017 235211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	585	TRUE	388699	0.0193802703654746	0.358664060164522	7986	884	9332	26380000	39
20221017 235229	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	88	TRUE	388699	0.230845239785719	0.249134427944359	8000	999	9232	25780000	40
20221017 235308	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	263	TRUE	388699	0.125409348517484	0.35417358107026	7862	923	9075	26490000	41
20221017 235347	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	217	TRUE	388699	0.156652270427491	0.23254912676493	7962	914	9406	26710000	42
20221017 235422	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	237	TRUE	388699	0.155267627357135	0.319002336857708	7964	706	9769	26230000	43
20221017 235445	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	111	TRUE	388699	0.171188928783484	0.407680759025599	7649	442	9210	26700000	44
20221017 235505	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	84	TRUE	388699	0.15807420417311	0.909213353197823	4689	221	9442	25840000	45
20221017 235545	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	201	TRUE	388699	0.0294754178005943	0.882790880058357	5822	26	9321	26240000	46
20221017 235613	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	101	TRUE	388699	0.0571884936841748	0.616766177052867	4431	330	9357	26250000	47
20221017 235657	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	373	TRUE	388699	0.0625996063449932	0.805344333385976	7745	302	8959	26970000	48
