Feature	Gain	Cover	Frequency
ccajas_extracciones	0.000100180682371344	2.60120847063869e-05	0.000181126607498642
ctarjeta_visa_descuentos	9.03493880917402e-05	0.00108016160264693	0.000724506429994566
ccajas_depositos	7.9795746693726e-05	0.000791540904550509	0.000543379822495925
Visa_delinquency	5.78957345700325e-05	0.000526225601397607	0.000181126607498642
Master_mpagado	5.61650667656033e-05	0.00117882973216442	0.000724506429994566
cplazo_fijo	5.26820190796567e-05	0.00027255304465116	0.000181126607498642
campo6	5.11437941577574e-05	0.00055284138406581	0.000181126607498642
mcheques_depositados	5.01849700979043e-05	0.00149393353205832	0.000543379822495925
Visa_Finiciomora	4.35833479495636e-05	0.00058673471249349	0.000362253214997283
ccajas_otras	3.86496391919013e-05	0.000255052437802027	0.000181126607498642
ctarjeta_master_debitos_automaticos	3.76610394233926e-05	0.000240596856936121	0.000362253214997283
minversion1_pesos	2.95534349205055e-05	0.00031268900804663	0.000181126607498642
mcajeros_propios_descuentos	2.62948441362618e-05	0.000856421850336907	0.000362253214997283
Visa_madelantodolares	2.0836346901396e-05	0.000163151032691704	0.000181126607498642
ccheques_depositados	1.98899049706951e-05	0.000560191904304187	0.000181126607498642
campo7	1.00497165792196e-05	0.000544038008292952	0.000181126607498642
mcheques_emitidos	8.99819297897803e-06	0.00016347610082499	0.000181126607498642
Master_mpagosdolares	6.54622446132198e-06	2.46521057814164e-05	0.000181126607498642
Master_msaldodolares	6.60623258051475e-08	3.5286477570332e-05	0.000181126607498642
