Feature	Gain	Cover	Frequency
Master_mpagosdolares	0.000108228540644043	6.65087626758212e-05	0.00024339783375928
Visa_mpagosdolares	9.7270011728638e-05	0.00034400937167172	0.000608494584398199
cseguro_vivienda	9.07689850424979e-05	0.000287852289010768	0.00024339783375928
Visa_cadelantosefectivo	7.99072432652786e-05	0.0004444317497682	0.00024339783375928
Master_mpagado	6.66469176547401e-05	0.000445724644197726	0.00024339783375928
mttarjeta_master_debitos_automaticos	5.55248268411301e-05	0.000185514722242858	0.00024339783375928
Master_msaldodolares	4.11211988787906e-05	0.00027474717008994	0.00012169891687964
cplazo_fijo	3.81092188372328e-05	0.000297095773800328	0.00012169891687964
Visa_madelantodolares	2.03498485290964e-05	0.000276955035961901	0.000365096750638919
ctarjeta_master_debitos_automaticos	7.92874310304005e-06	2.67359201921217e-05	0.00012169891687964
